match_id,season,venue,innings,batting_team,bowling_team,toss_winner,toss_decision,match_winner,powerplay_runs,powerplay_wickets,powerplay_run_rate,powerplay_sixes,powerplay_fours,powerplay_dot_balls,powerplay_extras,final_total,total_wickets,total_sixes,total_fours,total_balls
1475263,2025,Rawalpindi Cricket Stadium,2,Islamabad United,Quetta Gladiators,Islamabad United,field,Quetta Gladiators,53,5,8.83,3,6,18,2,154,10,7,13,121
1475264,2025,Rawalpindi Cricket Stadium,1,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,field,Karachi Kings,57,1,9.5,1,8,12,2,237,4,9,27,126
1475264,2025,Rawalpindi Cricket Stadium,2,Peshawar Zalmi,Karachi Kings,Peshawar Zalmi,field,Karachi Kings,59,1,9.83,2,8,13,1,214,5,8,22,121
1475265,2025,Rawalpindi Cricket Stadium,1,Multan Sultans,Quetta Gladiators,Multan Sultans,bat,Quetta Gladiators,56,1,9.33,2,7,16,1,185,7,9,17,123
1475265,2025,Rawalpindi Cricket Stadium,2,Quetta Gladiators,Multan Sultans,Multan Sultans,bat,Quetta Gladiators,60,0,10.0,3,6,12,6,190,8,12,13,123
1475266,2025,Rawalpindi Cricket Stadium,1,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,field,Lahore Qalandars,80,2,13.33,4,9,8,8,149,8,8,15,83
1475266,2025,Rawalpindi Cricket Stadium,2,Peshawar Zalmi,Lahore Qalandars,Peshawar Zalmi,field,Lahore Qalandars,48,4,8.0,0,5,12,9,123,8,4,12,82
1475267,2025,Rawalpindi Cricket Stadium,1,Islamabad United,Karachi Kings,Karachi Kings,field,Islamabad United,76,0,12.67,3,12,12,0,251,5,16,20,127
1475267,2025,Rawalpindi Cricket Stadium,2,Karachi Kings,Islamabad United,Karachi Kings,field,Islamabad United,61,1,10.17,1,9,14,6,172,10,8,17,113
1475268,2025,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Islamabad United,Quetta Gladiators,bat,Quetta Gladiators,70,3,11.67,2,10,12,5,209,6,9,21,125
1475268,2025,"Gaddafi Stadium, Lahore",2,Islamabad United,Quetta Gladiators,Quetta Gladiators,bat,Quetta Gladiators,45,1,7.5,0,8,17,4,179,10,6,18,125
1475269,2025,"Gaddafi Stadium, Lahore",1,Karachi Kings,Lahore Qalandars,Karachi Kings,bat,Lahore Qalandars,70,1,11.67,3,7,12,8,190,8,7,16,132
1475269,2025,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Karachi Kings,Karachi Kings,bat,Lahore Qalandars,60,1,10.0,4,6,16,2,191,4,12,12,114
1475270,2025,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Islamabad United,Lahore Qalandars,bat,Lahore Qalandars,58,1,9.67,1,11,17,0,202,8,7,23,125
1475270,2025,"Gaddafi Stadium, Lahore",2,Islamabad United,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,33,4,5.5,0,5,23,4,107,10,6,7,96
1475271,2025,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Lahore Qalandars,Quetta Gladiators,bat,Lahore Qalandars,57,2,9.5,2,8,17,2,201,9,10,21,124
1475271,2025,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Quetta Gladiators,Quetta Gladiators,bat,Lahore Qalandars,56,1,9.33,4,4,15,1,204,4,14,15,124
1527552,2026,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Hyderabad Kingsmen,Lahore Qalandars,bat,Lahore Qalandars,64,0,10.67,1,10,15,7,199,6,8,19,128
1527552,2026,"Gaddafi Stadium, Lahore",2,Hyderabad Kingsmen,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,48,2,8.0,0,7,15,6,130,10,1,11,124
1527553,2026,"Gaddafi Stadium, Lahore",1,Karachi Kings,Quetta Gladiators,Quetta Gladiators,field,Karachi Kings,60,2,10.0,1,11,16,1,181,7,6,22,121
1527553,2026,"Gaddafi Stadium, Lahore",2,Quetta Gladiators,Karachi Kings,Quetta Gladiators,field,Karachi Kings,75,0,12.5,4,10,13,1,167,7,5,20,122
1527554,2026,"Gaddafi Stadium, Lahore",1,Rawalpindiz,Peshawar Zalmi,Rawalpindiz,bat,Peshawar Zalmi,63,0,10.5,2,9,13,3,214,4,13,17,126
1527554,2026,"Gaddafi Stadium, Lahore",2,Peshawar Zalmi,Rawalpindiz,Rawalpindiz,bat,Peshawar Zalmi,62,0,10.33,2,7,9,2,218,5,12,15,121
1527555,2026,"Gaddafi Stadium, Lahore",1,Islamabad United,Multan Sultans,Multan Sultans,field,Multan Sultans,48,1,8.0,3,3,15,5,171,8,6,14,126
1527555,2026,"Gaddafi Stadium, Lahore",2,Multan Sultans,Islamabad United,Multan Sultans,field,Multan Sultans,49,1,8.17,4,2,14,1,175,5,7,15,115
1527556,2026,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Hyderabad Kingsmen,Quetta Gladiators,bat,Quetta Gladiators,45,2,7.5,1,4,17,3,174,8,9,9,129
1527556,2026,"Gaddafi Stadium, Lahore",2,Hyderabad Kingsmen,Quetta Gladiators,Quetta Gladiators,bat,Quetta Gladiators,37,3,6.17,0,6,21,1,134,8,3,12,125
1527557,2026,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Karachi Kings,Lahore Qalandars,bat,Karachi Kings,42,2,7.0,1,4,16,2,128,9,6,6,126
1527557,2026,"Gaddafi Stadium, Lahore",2,Karachi Kings,Lahore Qalandars,Lahore Qalandars,bat,Karachi Kings,27,2,4.5,0,4,23,1,131,6,2,12,122
1527559,2026,"Gaddafi Stadium, Lahore",1,Hyderabad Kingsmen,Multan Sultans,Hyderabad Kingsmen,bat,Multan Sultans,74,1,12.33,4,8,11,2,225,5,15,15,127
1527559,2026,"Gaddafi Stadium, Lahore",2,Multan Sultans,Hyderabad Kingsmen,Hyderabad Kingsmen,bat,Multan Sultans,83,0,13.83,6,7,6,0,227,4,15,17,119
1527560,2026,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Islamabad United,Quetta Gladiators,bat,Islamabad United,60,1,10.0,5,4,17,1,183,5,10,14,124
1527560,2026,"Gaddafi Stadium, Lahore",2,Islamabad United,Quetta Gladiators,Quetta Gladiators,bat,Islamabad United,58,1,9.67,2,7,14,6,189,2,8,15,116
1527561,2026,"Gaddafi Stadium, Lahore",1,Rawalpindiz,Karachi Kings,Karachi Kings,field,Karachi Kings,55,2,9.17,1,8,14,3,197,6,6,21,124
1527561,2026,"Gaddafi Stadium, Lahore",2,Karachi Kings,Rawalpindiz,Karachi Kings,field,Karachi Kings,52,1,8.67,3,5,17,1,199,5,11,18,122
1527562,2026,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Multan Sultans,Multan Sultans,field,Lahore Qalandars,97,1,16.17,7,7,8,10,185,5,12,11,86
1527562,2026,"Gaddafi Stadium, Lahore",2,Multan Sultans,Lahore Qalandars,Multan Sultans,field,Lahore Qalandars,53,3,8.83,2,6,14,2,165,5,10,13,85
1527563,2026,"Gaddafi Stadium, Lahore",1,Rawalpindiz,Islamabad United,Islamabad United,field,Islamabad United,35,2,5.83,0,5,18,1,156,7,8,10,123
1527563,2026,"Gaddafi Stadium, Lahore",2,Islamabad United,Rawalpindiz,Islamabad United,field,Islamabad United,62,1,10.33,2,7,11,5,157,3,6,16,94
1527564,2026,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Multan Sultans,Multan Sultans,field,Multan Sultans,47,2,7.83,2,6,17,0,166,8,6,16,122
1527564,2026,"Gaddafi Stadium, Lahore",2,Multan Sultans,Quetta Gladiators,Multan Sultans,field,Multan Sultans,83,1,13.83,3,12,10,6,167,4,5,16,108
1527565,2026,"Gaddafi Stadium, Lahore",1,Rawalpindiz,Multan Sultans,Multan Sultans,field,Multan Sultans,52,2,8.67,1,8,17,1,182,8,8,19,123
1527565,2026,"Gaddafi Stadium, Lahore",2,Multan Sultans,Rawalpindiz,Multan Sultans,field,Multan Sultans,58,1,9.67,2,8,13,0,186,3,11,15,98
1527566,2026,"National Stadium, Karachi",1,Hyderabad Kingsmen,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,51,4,8.5,1,6,14,4,145,10,3,14,111
1527566,2026,"National Stadium, Karachi",2,Peshawar Zalmi,Hyderabad Kingsmen,Peshawar Zalmi,field,Peshawar Zalmi,56,1,9.33,3,6,13,1,146,6,5,13,121
1527567,2026,"National Stadium, Karachi",1,Lahore Qalandars,Islamabad United,Islamabad United,field,Islamabad United,34,2,5.67,1,2,20,8,100,10,2,7,116
1527567,2026,"National Stadium, Karachi",2,Islamabad United,Lahore Qalandars,Islamabad United,field,Islamabad United,51,1,8.5,1,7,16,6,104,1,3,14,63
1527568,2026,"National Stadium, Karachi",1,Peshawar Zalmi,Karachi Kings,Karachi Kings,field,Peshawar Zalmi,66,1,11.0,3,9,14,2,246,3,11,27,123
1527568,2026,"National Stadium, Karachi",2,Karachi Kings,Peshawar Zalmi,Karachi Kings,field,Peshawar Zalmi,33,3,5.5,1,4,25,4,87,10,1,13,104
1527569,2026,"National Stadium, Karachi",1,Quetta Gladiators,Rawalpindiz,Rawalpindiz,field,Quetta Gladiators,43,1,7.17,0,5,11,1,182,6,8,13,121
1527569,2026,"National Stadium, Karachi",2,Rawalpindiz,Quetta Gladiators,Rawalpindiz,field,Quetta Gladiators,46,3,7.67,3,5,20,0,121,10,7,7,107
1527570,2026,"National Stadium, Karachi",1,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,field,Peshawar Zalmi,49,1,8.17,2,6,16,0,173,7,8,12,122
1527570,2026,"National Stadium, Karachi",2,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,field,Peshawar Zalmi,43,2,7.17,0,7,18,1,97,10,0,14,104
1527571,2026,"National Stadium, Karachi",1,Karachi Kings,Hyderabad Kingsmen,Hyderabad Kingsmen,field,Hyderabad Kingsmen,49,2,8.17,2,6,18,2,188,8,9,15,125
1527571,2026,"National Stadium, Karachi",2,Hyderabad Kingsmen,Karachi Kings,Hyderabad Kingsmen,field,Hyderabad Kingsmen,76,1,12.67,5,8,13,6,189,6,9,16,117
1527572,2026,"National Stadium, Karachi",1,Islamabad United,Hyderabad Kingsmen,Hyderabad Kingsmen,field,Hyderabad Kingsmen,57,1,9.5,1,9,13,2,153,9,4,13,122
1527572,2026,"National Stadium, Karachi",2,Hyderabad Kingsmen,Islamabad United,Hyderabad Kingsmen,field,Hyderabad Kingsmen,56,1,9.33,2,7,16,1,157,4,6,13,112
1527573,2026,"National Stadium, Karachi",1,Peshawar Zalmi,Multan Sultans,Multan Sultans,field,Peshawar Zalmi,59,1,9.83,4,5,13,0,196,6,12,12,124
1527573,2026,"National Stadium, Karachi",2,Multan Sultans,Peshawar Zalmi,Multan Sultans,field,Peshawar Zalmi,61,1,10.17,0,9,7,4,172,8,1,20,128
1527574,2026,"National Stadium, Karachi",1,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,54,2,9.0,1,9,18,3,154,10,2,18,123
1527574,2026,"National Stadium, Karachi",2,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,field,Peshawar Zalmi,59,0,9.83,1,9,12,4,156,2,1,18,116
1527575,2026,"National Stadium, Karachi",1,Rawalpindiz,Hyderabad Kingsmen,Hyderabad Kingsmen,field,Hyderabad Kingsmen,24,3,4.0,0,3,22,0,121,9,1,13,121
1527575,2026,"National Stadium, Karachi",2,Hyderabad Kingsmen,Rawalpindiz,Hyderabad Kingsmen,field,Hyderabad Kingsmen,35,3,5.83,2,4,25,0,123,5,3,14,102
1527576,2026,"National Stadium, Karachi",1,Karachi Kings,Islamabad United,Islamabad United,field,Islamabad United,45,1,7.5,1,6,15,1,150,6,4,11,124
1527576,2026,"National Stadium, Karachi",2,Islamabad United,Karachi Kings,Islamabad United,field,Islamabad United,67,0,11.17,0,13,11,5,153,2,3,17,100
1527577,2026,"National Stadium, Karachi",1,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,bat,Quetta Gladiators,42,3,7.0,0,7,18,0,134,10,3,15,122
1527577,2026,"National Stadium, Karachi",2,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,bat,Quetta Gladiators,47,2,7.83,2,4,18,6,138,4,6,11,101
1527578,2026,"National Stadium, Karachi",1,Lahore Qalandars,Rawalpindiz,Lahore Qalandars,bat,Lahore Qalandars,69,0,11.5,4,7,12,5,210,4,10,17,132
1527578,2026,"National Stadium, Karachi",2,Rawalpindiz,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,62,2,10.33,2,9,13,2,178,9,4,21,122
1527579,2026,"National Stadium, Karachi",1,Multan Sultans,Karachi Kings,Karachi Kings,field,Multan Sultans,69,1,11.5,3,8,15,5,207,7,10,17,128
1527579,2026,"National Stadium, Karachi",2,Karachi Kings,Multan Sultans,Karachi Kings,field,Multan Sultans,49,3,8.17,1,6,15,7,196,10,9,14,129
1527580,2026,"National Stadium, Karachi",1,Peshawar Zalmi,Quetta Gladiators,Quetta Gladiators,field,Peshawar Zalmi,80,1,13.33,4,7,8,7,255,3,13,19,125
1527580,2026,"National Stadium, Karachi",2,Quetta Gladiators,Peshawar Zalmi,Quetta Gladiators,field,Peshawar Zalmi,42,3,7.0,2,4,17,0,137,10,9,7,112
1527581,2026,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,bat,Lahore Qalandars,58,1,9.67,2,8,15,5,197,6,8,20,127
1527581,2026,"Gaddafi Stadium, Lahore",2,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,55,1,9.17,3,6,17,1,188,7,8,20,124
1527582,2026,"National Stadium, Karachi",1,Rawalpindiz,Multan Sultans,Rawalpindiz,bat,Multan Sultans,33,2,5.5,1,4,23,1,166,4,7,10,123
1527582,2026,"National Stadium, Karachi",2,Multan Sultans,Rawalpindiz,Rawalpindiz,bat,Multan Sultans,51,1,8.5,0,7,12,5,167,4,4,15,116
1527583,2026,"Gaddafi Stadium, Lahore",1,Karachi Kings,Peshawar Zalmi,Karachi Kings,bat,Peshawar Zalmi,55,1,9.17,1,8,11,1,182,9,6,20,126
1527583,2026,"Gaddafi Stadium, Lahore",2,Peshawar Zalmi,Karachi Kings,Karachi Kings,bat,Peshawar Zalmi,54,2,9.0,3,7,19,0,186,3,9,16,115
1527584,2026,"National Stadium, Karachi",1,Multan Sultans,Hyderabad Kingsmen,Hyderabad Kingsmen,field,Hyderabad Kingsmen,56,0,9.33,2,6,14,5,213,7,11,21,121
1527584,2026,"National Stadium, Karachi",2,Hyderabad Kingsmen,Multan Sultans,Hyderabad Kingsmen,field,Hyderabad Kingsmen,54,3,9.0,2,7,17,3,214,6,15,15,122
1527585,2026,"National Stadium, Karachi",1,Islamabad United,Rawalpindiz,Rawalpindiz,field,Rawalpindiz,30,2,5.0,1,2,18,3,137,10,5,8,125
1527585,2026,"National Stadium, Karachi",2,Rawalpindiz,Islamabad United,Rawalpindiz,field,Rawalpindiz,49,1,8.17,1,6,12,1,140,4,4,13,112
1527586,2026,"Gaddafi Stadium, Lahore",1,Lahore Qalandars,Karachi Kings,Karachi Kings,field,Karachi Kings,57,1,9.5,4,4,15,1,199,6,12,12,123
1527586,2026,"Gaddafi Stadium, Lahore",2,Karachi Kings,Lahore Qalandars,Karachi Kings,field,Karachi Kings,49,2,8.17,1,8,19,2,203,5,12,17,120
1527587,2026,"National Stadium, Karachi",1,Hyderabad Kingsmen,Islamabad United,Islamabad United,field,Islamabad United,34,3,5.67,0,6,22,0,80,10,1,7,98
1527587,2026,"National Stadium, Karachi",2,Islamabad United,Hyderabad Kingsmen,Islamabad United,field,Islamabad United,78,1,13.0,3,9,11,9,83,2,3,10,45
1527588,2026,"Gaddafi Stadium, Lahore",1,Quetta Gladiators,Karachi Kings,Karachi Kings,field,Karachi Kings,58,2,9.67,2,7,16,6,195,6,7,20,124
1527588,2026,"Gaddafi Stadium, Lahore",2,Karachi Kings,Quetta Gladiators,Karachi Kings,field,Karachi Kings,63,1,10.5,2,10,14,2,199,1,8,22,112
1527589,2026,"Gaddafi Stadium, Lahore",1,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,field,Lahore Qalandars,43,2,7.17,1,5,17,0,199,4,7,22,125
1527589,2026,"Gaddafi Stadium, Lahore",2,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,field,Lahore Qalandars,64,1,10.67,3,7,16,9,200,4,9,19,122
1527590,2026,"National Stadium, Karachi",1,Hyderabad Kingsmen,Rawalpindiz,Rawalpindiz,field,Hyderabad Kingsmen,78,2,13.0,3,11,12,3,244,6,12,25,127
1527590,2026,"National Stadium, Karachi",2,Rawalpindiz,Hyderabad Kingsmen,Rawalpindiz,field,Hyderabad Kingsmen,57,3,9.5,0,9,9,1,136,10,2,15,105
1527591,2026,"National Stadium, Karachi",1,Multan Sultans,Islamabad United,Islamabad United,field,Islamabad United,60,1,10.0,2,8,10,0,192,7,10,15,124
1527591,2026,"National Stadium, Karachi",2,Islamabad United,Multan Sultans,Islamabad United,field,Islamabad United,55,2,9.17,0,10,16,7,193,6,8,21,120
1527592,2026,"National Stadium, Karachi",1,Peshawar Zalmi,Islamabad United,Islamabad United,field,Peshawar Zalmi,68,0,11.33,3,10,14,0,221,7,8,25,128
1527592,2026,"National Stadium, Karachi",2,Islamabad United,Peshawar Zalmi,Islamabad United,field,Peshawar Zalmi,64,1,10.67,3,8,14,2,151,10,5,15,119
1527593,2026,"Gaddafi Stadium, Lahore",1,Multan Sultans,Hyderabad Kingsmen,Hyderabad Kingsmen,field,Hyderabad Kingsmen,47,3,7.83,0,6,14,3,159,9,4,14,130
1527593,2026,"Gaddafi Stadium, Lahore",2,Hyderabad Kingsmen,Multan Sultans,Hyderabad Kingsmen,field,Hyderabad Kingsmen,67,1,11.17,2,9,15,4,162,2,7,14,95
1527594,2026,"Gaddafi Stadium, Lahore",1,Hyderabad Kingsmen,Islamabad United,Islamabad United,field,Hyderabad Kingsmen,54,1,9.0,0,10,15,3,186,5,3,25,125
1527594,2026,"Gaddafi Stadium, Lahore",2,Islamabad United,Hyderabad Kingsmen,Islamabad United,field,Hyderabad Kingsmen,46,2,7.67,2,4,12,0,184,7,9,15,124
